2025-06-08 09:05:02,759 [Worker-8: Updating Maven Dependencies] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.crypto:crypto-trading-platform:0.0.1-SNAPSHOT @ D:\CDAC-Project\backend-crypto\demo\pom.xml.
2025-06-08 09:05:26,220 [Worker-1: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.crypto:crypto-trading-platform:0.0.1-SNAPSHOT @ D:\CDAC-Project\backend-crypto\crypto-trading-platform\pom.xml.
2025-06-08 09:05:28,315 [Worker-1: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource from src\main\resources to target\classes
2025-06-08 09:05:28,344 [Worker-1: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-06-08 09:05:28,355 [Worker-1: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory D:\CDAC-Project\backend-crypto\crypto-trading-platform\src\test\resources
2025-06-08 09:05:29,813 [Worker-11: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource from src\main\resources to target\classes
2025-06-08 09:05:29,816 [Worker-11: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-06-08 09:05:29,820 [Worker-11: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory D:\CDAC-Project\backend-crypto\crypto-trading-platform\src\test\resources
2025-06-08 09:05:39,880 [Worker-1: Updating Maven Project] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2025-06-08 09:05:40,666 [Worker-1: Updating Maven Project] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.crypto:crypto-trading-platform:0.0.1-SNAPSHOT @ D:\CDAC-Project\backend-crypto\crypto-trading-platform\pom.xml.
2025-06-08 09:05:41,880 [Worker-1: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /crypto-trading-platform/src/main/java
2025-06-08 09:05:41,882 [Worker-1: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /crypto-trading-platform/src/main/resources
2025-06-08 09:05:41,883 [Worker-1: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /crypto-trading-platform/src/main/resources
2025-06-08 09:05:41,884 [Worker-1: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /crypto-trading-platform/src/test/java
2025-06-08 09:05:41,885 [Worker-1: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /crypto-trading-platform/src/test/resources
2025-06-08 09:05:42,439 [Worker-1: Updating Maven Project] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed for 1 poms: local refresh takes 0.00 sec, refresh facades takes 1.00 sec, update config takes 0.00 sec 
2025-06-08 09:05:42,827 [Worker-13: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource from src\main\resources to target\classes
